<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBERP,M,20041101,000000,155.0000000,159.8600000,146.2100000,149.0000000,3140601
SBERP,M,20041201,000000,150.7900000,150.7900000,127.5000000,139.5000000,3487638
SBERP,M,20050101,000000,139.2900000,149.7700000,134.2200000,148.5100000,1660530
SBERP,M,20050201,000000,148.5300000,170.5000000,148.5300000,170.0000000,4892927
SBERP,M,20050301,000000,169.7600000,171.3500000,160.1200000,169.7500000,3617278
SBERP,M,20050401,000000,170.0000000,180.4800000,167.5000000,178.0000000,4656357
SBERP,M,20050501,000000,178.8000000,185.7500000,172.0000000,183.6900000,2794734
SBERP,M,20050601,000000,183.5000000,241.2500000,180.0000000,235.0000000,7985031
SBERP,M,20050701,000000,229.5000000,368.0000000,229.5000000,288.8700000,20719939
SBERP,M,20050801,000000,288.0100000,404.9000000,275.0100000,383.5000000,33420037
SBERP,M,20050901,000000,387.2500000,405.0000000,333.0000000,391.5000000,18015604
SBERP,M,20051001,000000,391.2500000,399.5000000,321.0400000,363.4900000,8963644
SBERP,M,20051101,000000,364.0000000,477.9600000,356.2400000,476.8000000,20144765
SBERP,M,20051201,000000,477.0000000,681.7900000,476.9000000,639.2200000,35406961
SBERP,M,20060101,000000,658.8000000,867.0000000,652.0100000,764.8600000,55465254
SBERP,M,20060201,000000,765.1000000,823.8800000,731.1000000,768.0000000,23996559
SBERP,M,20060301,000000,769.9000000,792.2000000,678.9700000,724.9900000,19475861
SBERP,M,20060401,000000,725.0100000,847.0000000,718.0000000,809.2600000,28057900
SBERP,M,20060501,000000,820.0000000,862.1300000,585.0000000,719.0000000,26479897
SBERP,M,20060601,000000,723.0000000,779.5500000,590.0000000,737.0000000,18171200
SBERP,M,20060701,000000,744.8900000,875.0000000,672.2000000,707.0800000,12143013
SBERP,M,20060801,000000,779.9700000,870.0000000,763.0000000,849.8000000,13420063
SBERP,M,20060901,000000,849.8000000,871.0000000,780.0100000,840.0000000,9003987
SBERP,M,20061001,000000,840.0000000,1027.5000000,815.0000000,992.0000000,23507217
SBERP,M,20061101,000000,992.0000000,1195.0000000,987.0000000,1140.3000000,24673982
SBERP,M,20061201,000000,1141.0000000,1533.6900000,1106.2200000,1517.6300000,47787113
SBERP,M,20070101,000000,1487.1500000,1604.0000000,1270.0000000,1460.0000000,61043620
SBERP,M,20070201,000000,1481.0000000,1589.0000000,1431.1700000,1518.9900000,30744355
SBERP,M,20070301,000000,1514.0000000,1515.0000000,1200.0000000,1431.0000000,24850640
SBERP,M,20070401,000000,1426.2100000,1679.0000000,1403.5000000,1534.6000000,45572555
SBERP,M,20070501,000000,1535.0000000,1607.9800000,1273.3700000,1380.0000000,21210701
SBERP,M,20070601,000000,1387.0000000,1566.0000000,1351.0000000,1520.0000000,28006310
SBERP,M,20070701,000000,1524.8700000,1629.2000000,1468.0000000,1564.0000000,19432788
SBERP,M,20070801,000000,76.0000000,77.2000000,64.9600000,70.2200000,200595497
SBERP,M,20070901,000000,70.8900000,70.9800000,65.7500000,69.4500000,119364475
SBERP,M,20071001,000000,69.1000000,74.0100000,67.8000000,73.0300000,298588649
SBERP,M,20071101,000000,73.9600000,74.1400000,67.2500000,72.7500000,163599223
SBERP,M,20071201,000000,72.9400000,76.3100000,69.3000000,69.9700000,176935997
SBERP,M,20080101,000000,69.4000000,71.5000000,49.9000000,52.7500000,194721067
SBERP,M,20080201,000000,53.7500000,55.7000000,47.1600000,49.9000000,309280382
SBERP,M,20080301,000000,49.0000000,51.8400000,46.2000000,47.4900000,209032614
SBERP,M,20080401,000000,47.4900000,50.8000000,46.4200000,47.9400000,210543485
SBERP,M,20080501,000000,48.6300000,58.2900000,48.3100000,53.9500000,319543833
SBERP,M,20080601,000000,53.8800000,54.0200000,44.8800000,45.2200000,121558119
SBERP,M,20080701,000000,44.9900000,45.3200000,38.1400000,40.6000000,226074696
SBERP,M,20080801,000000,40.0500000,41.7500000,30.0000000,33.0100000,185373338
SBERP,M,20080901,000000,32.3800000,34.7300000,13.0100000,24.8000000,266079622
SBERP,M,20081001,000000,25.2500000,25.3700000,7.5000000,12.0600000,522126853
