<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GMKN,M,20050401,000000,1641.0000000,1769.0000000,1545.0200000,1558.8700000,17964099
GMKN,M,20050501,000000,1561.4800000,1653.6200000,1491.5500000,1642.0100000,10714312
GMKN,M,20050601,000000,1649.5000000,1755.0200000,1610.9500000,1736.5000000,14663722
GMKN,M,20050701,000000,1735.0000000,1992.3600000,1730.0000000,1968.5000000,14861348
GMKN,M,20050801,000000,1969.4800000,2062.6100000,1941.0000000,2035.2000000,12548204
GMKN,M,20050901,000000,2040.0500000,2297.0000000,2027.0100000,2260.0100000,14885731
GMKN,M,20051001,000000,2260.6100000,2373.8800000,1890.0000000,2093.0000000,11744163
GMKN,M,20051101,000000,2098.0000000,2526.9900000,2085.0200000,2431.0000000,12233047
GMKN,M,20051201,000000,2439.9000000,2617.0000000,2427.0000000,2557.5300000,11302672
GMKN,M,20060101,000000,2488.4900000,2570.3300000,2130.5000000,2410.9800000,10439832
GMKN,M,20060201,000000,2403.0000000,2702.8000000,2351.2000000,2490.0000000,10101123
GMKN,M,20060301,000000,2490.0000000,2655.0000000,2287.0000000,2608.4900000,8862732
GMKN,M,20060401,000000,2610.0100000,3559.9900000,2600.0100000,3444.0000000,19609354
GMKN,M,20060501,000000,3489.0000000,4270.0000000,2802.0000000,3243.1400000,31297640
GMKN,M,20060601,000000,3250.0000000,3532.5000000,2440.0000000,3495.0000000,19926873
GMKN,M,20060701,000000,3499.4900000,3730.0000000,3202.2000000,3630.0000000,19727865
GMKN,M,20060801,000000,3655.0000000,3919.8000000,3565.0100000,3610.0000000,21812516
GMKN,M,20060901,000000,3620.0000000,3649.8000000,2952.0000000,3408.0000000,18898675
GMKN,M,20061001,000000,3430.0000000,3888.0000000,3210.0000000,3806.8000000,26782189
GMKN,M,20061101,000000,3819.0000000,3981.0000000,3687.0000000,3960.0000000,16760209
GMKN,M,20061201,000000,3973.9700000,4141.4100000,3915.2300000,4087.7400000,12321746
GMKN,M,20070101,000000,3898.0000000,4429.9700000,3657.0000000,4399.9900000,18824693
GMKN,M,20070201,000000,4432.0000000,4955.0000000,4412.4400000,4648.0000000,26861217
GMKN,M,20070301,000000,4629.0000000,4893.8000000,4042.2300000,4825.0000000,31200326
GMKN,M,20070401,000000,4830.0000000,5358.0000000,4762.1200000,4946.0000000,25652676
GMKN,M,20070501,000000,4905.0000000,5259.9000000,4350.1000000,4809.0000000,25578250
GMKN,M,20070601,000000,4813.0000000,5470.0000000,4752.1000000,5359.0000000,35750110
GMKN,M,20070701,000000,5364.0000000,5775.0000000,5325.0000000,5702.9800000,37331812
GMKN,M,20070801,000000,5602.9800000,5727.7200000,5016.2500000,5715.0000000,30186102
GMKN,M,20070901,000000,5719.0000000,6576.9000000,5540.0000000,6363.0000000,31623431
GMKN,M,20071001,000000,6320.0000000,7300.0000000,6222.0100000,7270.0000000,35070170
GMKN,M,20071101,000000,7353.9700000,7723.0000000,6579.0000000,6922.0100000,37040839
GMKN,M,20071201,000000,6915.0000000,6922.0100000,6170.1500000,6460.0000000,23502442
GMKN,M,20080101,000000,6376.1300000,6662.0000000,4913.3000000,5690.0000000,29480251
GMKN,M,20080201,000000,5870.0000000,7449.9700000,5832.1000000,6955.0000000,46685209
GMKN,M,20080301,000000,6884.9900000,7320.0000000,6362.0000000,6620.0000000,17773491
GMKN,M,20080401,000000,6621.0000000,7039.0000000,6307.6800000,6408.0000000,17278413
GMKN,M,20080501,000000,6449.9700000,7488.7200000,6410.2000000,6980.0300000,21021251
GMKN,M,20080601,000000,7028.1000000,7080.0300000,5810.0000000,5905.0000000,18216368
GMKN,M,20080701,000000,5926.8900000,6048.7500000,4171.4500000,4965.8900000,31194875
GMKN,M,20080801,000000,4950.0000000,5450.0000000,4200.0000000,4816.0000000,32400415
GMKN,M,20080901,000000,4777.0000000,4896.0000000,2425.0100000,3479.0000000,23401739
GMKN,M,20081001,000000,3500.0000000,3630.0000000,1400.0000000,2709.6000000,17252518
GMKN,M,20081101,000000,2799.0000000,3720.0000000,1700.0000000,2020.5400000,15065120
GMKN,M,20081201,000000,2010.0000000,2019.9000000,1651.0000000,1967.0700000,11936632
GMKN,M,20090101,000000,1980.0100000,1999.0000000,1180.1100000,1487.0100000,13523308
GMKN,M,20090201,000000,1471.0000000,2212.0000000,1401.0000000,1704.9900000,32373156
GMKN,M,20090301,000000,1650.0200000,2597.0000000,1580.3600000,2067.0300000,35811699
GMKN,M,20090401,000000,2077.0300000,2900.0000000,2001.0000000,2775.0000000,30084443
GMKN,M,20090501,000000,2836.0000000,3584.9900000,2812.9700000,3480.0000000,21921661
GMKN,M,20090601,000000,3553.0000000,3756.0000000,2415.4300000,2820.0000000,25676686
GMKN,M,20090701,000000,2844.9800000,3265.0000000,2405.3200000,3169.9000000,39639685
GMKN,M,20090801,000000,3217.8100000,3500.0000000,3173.0000000,3385.0000000,30118340
GMKN,M,20090901,000000,3413.0000000,3903.9900000,3201.0000000,3732.5000000,28891046
GMKN,M,20091001,000000,3772.0000000,4410.0000000,3500.9900000,3861.1000000,29570506
GMKN,M,20091101,000000,3822.4000000,4340.0000000,3730.0000000,4049.8300000,19103624
GMKN,M,20091201,000000,4054.0000000,4365.9000000,4020.0000000,4235.7400000,14036136
GMKN,M,20100101,000000,4511.0000000,5084.9900000,4471.0000000,4711.3300000,14706847
GMKN,M,20100201,000000,4660.1200000,4850.9600000,4323.1000000,4590.0000000,15251830
GMKN,M,20100301,000000,4644.0000000,5497.0000000,4620.0100000,5430.0000000,17476372
GMKN,M,20100401,000000,5445.0000000,5820.0000000,5325.5000000,5652.9000000,18459683
GMKN,M,20100501,000000,5676.6600000,5700.0000000,4532.0000000,5018.8900000,26379777
GMKN,M,20100601,000000,4974.0000000,5277.0000000,4495.0000000,4495.0000000,17003228
GMKN,M,20100701,000000,4457.0000000,5180.0000000,4350.0000000,4970.0000000,17249361
GMKN,M,20100801,000000,5017.7700000,5301.6200000,4950.0000000,5190.0000000,13779003
GMKN,M,20100901,000000,5222.0000000,5349.9900000,4891.7200000,5196.0400000,13381751
GMKN,M,20101001,000000,5189.0000000,5659.0000000,5171.0000000,5584.3000000,13332747
GMKN,M,20101101,000000,5620.0100000,6182.5300000,5590.0000000,6053.0300000,14022796
GMKN,M,20101201,000000,6090.3000000,7245.0000000,6055.0000000,7165.0000000,16134060
GMKN,M,20110101,000000,7098.0000000,7700.0000000,7000.0000000,7470.0000000,9056451
GMKN,M,20110201,000000,7539.9900000,7660.0000000,6511.2500000,6993.0000000,10225683
GMKN,M,20110301,000000,7044.0000000,7625.0000000,6723.0000000,7463.0000000,13194577
GMKN,M,20110401,000000,7449.0000000,7980.0000000,7325.0000000,7656.0000000,11965523
GMKN,M,20110501,000000,7656.0000000,7698.0000000,6888.0000000,7001.0000000,12124217
GMKN,M,20110601,000000,7040.0000000,7360.0000000,6793.0000000,7295.0000000,10491995
GMKN,M,20110701,000000,7290.0000000,7675.0000000,7252.0000000,7401.0000000,7813250
GMKN,M,20110801,000000,7487.0000000,7530.0000000,6195.0000000,7212.0000000,13623456
GMKN,M,20110901,000000,7191.0000000,7855.0000000,6122.0000000,7013.0000000,17410141
GMKN,M,20111001,000000,6899.0000000,7010.0000000,5930.0000000,5970.0000000,11930097
GMKN,M,20111101,000000,5931.0000000,6053.0000000,4955.0000000,5431.0000000,12191659
GMKN,M,20111201,000000,5474.0000000,5620.0000000,4680.0000000,4929.0000000,10284979
GMKN,M,20120101,000000,5000.0000000,5857.0000000,4832.0000000,5814.0000000,8356690
GMKN,M,20120201,000000,5800.0000000,5998.0000000,5495.0000000,5779.0000000,8210366
GMKN,M,20120301,000000,5745.0000000,6000.0000000,5253.0000000,5400.0000000,8909287
GMKN,M,20120401,000000,5446.0000000,5528.0000000,5035.0000000,5208.0000000,5947736
GMKN,M,20120501,000000,5231.0000000,5274.0000000,4725.0000000,4928.0000000,5910825
GMKN,M,20120601,000000,4940.0000000,5454.0000000,4706.0000000,5376.0000000,5426978
