<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SNGSP,M,20010101,0,2.465,3.99999,2.4,3.58,39210000
SNGSP,M,20010201,0,3.522,4.05,3.211,3.478,42114100
SNGSP,M,20010301,0,3.41,3.825,3.041,3.075,37588200
SNGSP,M,20010401,0,3.08,3.27,2.75,3.135,23789300
SNGSP,M,20010501,0,3.3,4.38,3.19,4.261,57156000
SNGSP,M,20010601,0,4.25,4.93,4.03,4.451,32023900
SNGSP,M,20010701,0,4.52,4.55,3.54,3.8,29936500
SNGSP,M,20010801,0,3.837,4.549,3.65,4.35,28026700
SNGSP,M,20010901,0,4.321,4.65,3.775,3.935,55976200
SNGSP,M,20011001,0,4,4.85,3.65,4.749,48186100
SNGSP,M,20011101,0,4.725,5.5,4.47,5.1,44497800
SNGSP,M,20011201,0,5.12,6.1,5.072,6.1,27010100
SNGSP,M,20020101,0,6.15,7,5.901,6.48,46254900
SNGSP,M,20020201,0,6.51,7.165,6.18,6.27,45420300
SNGSP,M,20020301,0,6.25,7.45,6.25,6.89,29414500
SNGSP,M,20020401,0,6.85,7.09,6.42,6.789,33223600
SNGSP,M,20020501,0,6.75,8.07,6.45,7.52,47701200
SNGSP,M,20020601,0,7.55,8.38,6.25,6.66,31440300
SNGSP,M,20020701,0,6.65,7.42,5.67,5.851,35480400
SNGSP,M,20020801,0,5.98,7.29,5.855,7,24229200
SNGSP,M,20020901,0,7,7.77,6.8,6.99,25025300
SNGSP,M,20021001,0,7.1,7.445,6.9,7.19,23528600
SNGSP,M,20021101,0,7.199,7.515,6.9,7.22,24237100
SNGSP,M,20021201,0,7.299,7.85,6.45,7.85,33384400
SNGSP,M,20030101,0,7.9,8.09,6.85,6.974,52457300
SNGSP,M,20030201,0,6.989,7.39,6.601,7.281,45706400
SNGSP,M,20030301,0,7.3,7.88,6.6,6.666,44724600
SNGSP,M,20030401,0,6.642,10.5,6.62,7.2,141259700
SNGSP,M,20030501,0,7.275,8.05,7.21,7.751,67768700
SNGSP,M,20030601,0,7.7,8.18,7.501,7.75,66010300
SNGSP,M,20030701,0,7.8,7.964,6.55,6.906,70786700
SNGSP,M,20030801,0,6.901,8.387,6.802,8.23,69148900
SNGSP,M,20030901,0,8.23,8.8,7.9,8.65,75951100
SNGSP,M,20031001,0,8.65,11.89,8.615,9.819,148498800
SNGSP,M,20031101,0,9.897,10.723,8.63,10.222,78370400
SNGSP,M,20031201,0,10.2,11.4,9.818,11.38,104704400
SNGSP,M,20040101,0,11.4,11.995,10.63,10.74,74466000
SNGSP,M,20040201,0,10.65,12.99,10.27,12.9,121598700
SNGSP,M,20040301,0,12.9,14.4,11.923,13.826,220781400
SNGSP,M,20040401,0,14.288,14.289,11.1,12.588,128239100
SNGSP,M,20040501,0,12.7,13.15,11.5,12.121,85721400
SNGSP,M,20040601,0,12.121,12.9,11,12.87,81661000
SNGSP,M,20040701,0,12.86,13.2,11.302,11.989,72876600
SNGSP,M,20040801,0,12,12.8,11.601,12.777,47868400
SNGSP,M,20040901,0,12.552,14.542,12.55,14.18,62972200
SNGSP,M,20041001,0,14.19,16.5,14.13,15.18,100561100
SNGSP,M,20041101,0,15.205,16.9,14.851,15.9,92500700
SNGSP,M,20041201,0,15.925,15.925,12.6,15.1,94336300
SNGSP,M,20050101,0,14.95,16.222,14.711,15.901,59338500
SNGSP,M,20050201,0,15.906,18.17,15.45,18.153,91800300
SNGSP,M,20050301,0,18.153,18.899,15.962,16.5,164852400
SNGSP,M,20050401,0,16.506,17.497,15.121,15.789,127841300
SNGSP,M,20050501,0,15.822,15.888,14.1,14.697,77083400
SNGSP,M,20050601,0,14.69,16.778,14.45,16.497,109454300
SNGSP,M,20050701,0,16.549,19.193,16.5,18.626,128509800
SNGSP,M,20050801,0,18.687,21.52,18.201,21.202,126219500
SNGSP,M,20050901,0,21.21,24.87,19.572,24.7,181563700
SNGSP,M,20051001,0,24.725,26.5,19.9,21.401,178764300
SNGSP,M,20051101,0,21.55,25.115,21.379,24.551,182357600
SNGSP,M,20051201,0,24.8,26.45,24.799,25.84,96455700
SNGSP,M,20060101,0,27.08,31.979,26.82,29.41,220814200
SNGSP,M,20060201,0,29.501,36.06,22.58,32.45,183570100
SNGSP,M,20060301,0,32.89,35.3,30.551,32.32,224777300
SNGSP,M,20060401,0,32.3,37.52,32.116,36.4,147080300
SNGSP,M,20060501,0,36.79,38.04,23.6,28.47,228632600
SNGSP,M,20060601,0,28.869,31,22.1,28.45,241840200
SNGSP,M,20060701,0,28.851,29.286,25.999,28.46,227307500
SNGSP,M,20060801,0,28.45,29.75,26.55,26.7,192571600
SNGSP,M,20060901,0,26.8,26.85,22.01,23.391,232353900
SNGSP,M,20061001,0,23.577,25.25,21.837,24.067,400576300
SNGSP,M,20061101,0,24.21,25.88,23.601,24.851,373650800
SNGSP,M,20061201,0,24.93,29.829,24.643,29.674,579658000
SNGSP,M,20070101,0,28.21,28.25,22.78,23,526628200
SNGSP,M,20070201,0,23.41,24.1,20.605,21.55,382074300
SNGSP,M,20070301,0,21.421,22.35,18.77,21.58,906935000
SNGSP,M,20070401,0,21.6,21.77,19.4,20.441,536219000
SNGSP,M,20070501,0,20.3,20.45,16.55,17.634,388412400
SNGSP,M,20070601,0,17.68,18.373,16.8,17.25,386957500
SNGSP,M,20070701,0,17.248,19.33,16.93,17.508,495983400
SNGSP,M,20070801,0,17.1,17.735,16.333,16.65,510452300
SNGSP,M,20070901,0,16.74,17.65,14.9,17.537,895814800
SNGSP,M,20071001,0,17.313,18.2,16.252,16.65,1704970200
SNGSP,M,20071101,0,16.84,16.94,15.2,15.79,1002417300
SNGSP,M,20071201,0,15.84,16.67,15.521,15.55,796327900
SNGSP,M,20080101,0,15.66,15.824,10,11.305,809821100
SNGSP,M,20080201,0,11.48,13.74,10.52,12.2,1512464000
SNGSP,M,20080301,0,11.951,13.96,11.07,11.603,1562215700
SNGSP,M,20080401,0,11.65,12.182,11.312,11.45,875377100
SNGSP,M,20080501,0,11.521,14.88,11.375,14.106,1908586000
SNGSP,M,20080601,0,14.101,14.294,12.485,12.533,553392000
SNGSP,M,20080701,0,12.6,12.628,8.563,9.133,1414678800
SNGSP,M,20080801,0,9.01,10.44,8,8.87,1250547200
SNGSP,M,20080901,0,8.755,9.565,4.1,6.998,1031400000
SNGSP,M,20081001,0,7.15,7.26,4.45,6.144,687574500
SNGSP,M,20081101,0,6.23,7.45,4.557,5.56,1053285400
SNGSP,M,20081201,0,5.39,6.668,4.85,6.094,770946900
SNGSP,M,20090101,0,6.16,7.45,5.552,7.292,550498900
SNGSP,M,20090201,0,7.22,8.775,7.106,8.293,1137987700
SNGSP,M,20090301,0,8.149,9.13,7.777,8.317,1119399900
SNGSP,M,20090401,0,8.429,10.337,8.41,10.18,748588900
SNGSP,M,20090501,0,10.298,11.948,8.96,9.78,1336602000
SNGSP,M,20090601,0,9.999,10.278,8.461,8.819,849529400
SNGSP,M,20090701,0,8.932,10.001,7.499,9.782,808599000
SNGSP,M,20090801,0,9.9,11.39,9.81,10.95,640350100
SNGSP,M,20090901,0,11.031,12.12,10.542,11.208,721233100
SNGSP,M,20091001,0,11.311,13.687,11,12.3,799531800
SNGSP,M,20091101,0,12.22,14.319,12.2,13.182,794483000
SNGSP,M,20091201,0,13.347,14.626,13.201,14.605,496686900
SNGSP,M,20100101,0,14.965,15.696,14.308,14.43,356000400
SNGSP,M,20100201,0,14.301,15.15,13.801,14.969,300098600
SNGSP,M,20100301,0,15.05,16.71,14.95,16.525,391583700
SNGSP,M,20100401,0,16.48,17.59,15.581,15.699,438727100
SNGSP,M,20100501,0,15.85,15.91,11.701,13.327,411987400
SNGSP,M,20100601,0,13.138,13.8,11.956,13.637,312508200
SNGSP,M,20100701,0,13.55,14.13,12.602,13.799,317045500
SNGSP,M,20100801,0,13.902,14.089,12.498,12.846,340471500
SNGSP,M,20100901,0,12.878,14.855,12.858,14.56,454420300
SNGSP,M,20101001,0,14.561,15.69,14.52,15.481,319361000
SNGSP,M,20101101,0,15.539,15.806,13.93,14.42,486120100
SNGSP,M,20101201,0,14.5,15.82,14.48,15.738,370153100
SNGSP,M,20110101,0,15.78,17.2,15.759,17.199,346110100
SNGSP,M,20110201,0,17.095,17.97,16.11,17.099,392618700
SNGSP,M,20110301,0,17.139,17.3,15.531,17.27,506967500
SNGSP,M,20110401,0,17.32,17.624,15.069,16.01,393446600
SNGSP,M,20110501,0,15.982,16.498,13.2,14.09,519080700
SNGSP,M,20110601,0,14.09,14.955,13.406,13.962,304277000
SNGSP,M,20110701,0,13.95,14.785,13.743,14.161,250295100
SNGSP,M,20110801,0,14.397,14.6,10.86,13.996,611332800
SNGSP,M,20110901,0,14.023,15.598,13.56,13.88,577396600
SNGSP,M,20111001,0,13.81,15.27,12.977,15.269,565273500
SNGSP,M,20111101,0,15.074,16.804,14.684,16.7,479492600
SNGSP,M,20111201,0,16.798,17.2,15.41,16.451,398870600
SNGSP,M,20120101,0,16.59,18.83,16.455,18.75,422211300
SNGSP,M,20120201,0,18.614,20.448,18.251,19.991,557718300
SNGSP,M,20120301,0,19.6,21.95,19.55,20.8,852673200
SNGSP,M,20120401,0,20.895,21.284,18.911,19.57,646942400
SNGSP,M,20120501,0,19.703,19.879,13.05,15.951,767493300
SNGSP,M,20120601,0,16,19.075,15.301,18.63,540349500
SNGSP,M,20120701,0,18.62,19.587,17.771,18.68,408360300
SNGSP,M,20120801,0,18.587,21.25,18.41,20.82,459115300
SNGSP,M,20120901,0,20.77,22.398,19.9,20.897,548726800
SNGSP,M,20121001,0,20.7,21.55,19.381,19.402,385935600
SNGSP,M,20121101,0,19.402,20.442,18.566,19.365,447730700
SNGSP,M,20121201,0,19.761,21.098,19.433,19.952,469916000
SNGSP,M,20130101,0,20.21,23.357,20.171,22.831,503737800
SNGSP,M,20130201,0,23.056,23.194,22.021,22.531,394774700
SNGSP,M,20130301,0,22.49,22.85,20.341,21.69,510577900
SNGSP,M,20130401,0,21.575,22.843,20.201,21.958,640865400
SNGSP,M,20130501,0,21.4,22,19.112,19.443,643839800
SNGSP,M,20130601,0,19.38,20.688,19.19,20.649,578648500
