<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,M,20120301,0,192.65,200.8,176.33,181.3,962579290
GAZP,M,20120401,0,182.2,185.8,163.39,169.27,1053396150
GAZP,M,20120501,0,170.48,171.85,136.54,147.03,1211652880
GAZP,M,20120601,0,147.01,159.14,144.41,153.76,784368590
GAZP,M,20120701,0,153.82,160.78,144.23,150.75,725255910
GAZP,M,20120801,0,150.12,159.3,147.55,157.4,679186700
GAZP,M,20120901,0,157.2,171.04,155,157.75,746555670
GAZP,M,20121001,0,157.17,161,144.52,144.9,731875190
GAZP,M,20121101,0,144.87,147.81,136.5,138.67,681466990
GAZP,M,20121201,0,139.4,145.82,138.33,143.7,637020530
GAZP,M,20130101,0,146.2,149.85,141.27,142.09,493811560
GAZP,M,20130201,0,142.44,143.47,131.72,137.4,730844280
GAZP,M,20130301,0,136.74,145.95,131.98,134.08,948110180
GAZP,M,20130401,0,133.88,134.48,118.64,124.15,984619650
GAZP,M,20130501,0,122.96,133.63,118.09,123.4,801005520
GAZP,M,20130601,0,122.61,122.96,106.5,109.1,766598590
GAZP,M,20130701,0,109.12,134.25,107.51,128.61,876836540
GAZP,M,20130801,0,129.5,134.85,124.14,131.9,634323510
GAZP,M,20130901,0,132.2,149.7,130.05,144.15,1027153150
GAZP,M,20131001,0,144.09,158.69,140.91,150.4,1113539350
GAZP,M,20131101,0,150.4,151.77,140.82,143.1,1029192150
GAZP,M,20131201,0,142.97,144.09,132.32,138.75,1042594660
GAZP,M,20140101,0,137.58,149.95,135.4,145.16,1048487010
GAZP,M,20140201,0,145.4,153.85,137.03,139.2,1102205750
GAZP,M,20140301,0,134.88,135.5,114,135.5,2025582750
GAZP,M,20140401,0,135.8,138.43,122.77,128.77,1375940980
GAZP,M,20140501,0,127.9,149.1,125.15,141.7,1166893120
GAZP,M,20140601,0,141.98,154.21,140.7,148.96,885059690
GAZP,M,20140701,0,148.52,153.66,130.1,132,1004019100
GAZP,M,20140801,0,131.5,137.69,122.79,131.95,850830490
GAZP,M,20140901,0,132.71,140.82,131,137.9,797339090
GAZP,M,20141001,0,137.48,141.5,131.42,141.5,857024260
GAZP,M,20141101,0,140.96,147,140.26,142.86,691354800
GAZP,M,20141201,0,142.4,147.95,113.73,130.31,983131250
GAZP,M,20150101,0,129.6,154.47,129.15,143.82,651691500
GAZP,M,20150201,0,144.72,166.94,137.43,152.95,918294320
GAZP,M,20150301,0,152.72,160.6,131.7,138.9,717432490
GAZP,M,20150401,0,138.45,156.2,137.57,153.5,821119110
GAZP,M,20150501,0,154.2,158.7,139,139,471882590
GAZP,M,20150601,0,140.13,149.39,138.23,145.85,532848160
GAZP,M,20150701,0,145.51,146.95,132.77,142.5,542951510
GAZP,M,20150801,0,142,148.19,134.1,148.19,653456420
GAZP,M,20150901,0,148.19,148.2,130.36,134.55,645307080
GAZP,M,20151001,0,134.68,145.32,131.02,135.75,726476480
GAZP,M,20151101,0,135.46,152.84,134.53,138,784568600
GAZP,M,20151201,0,140,141.6,130.9,136.09,631499680
GAZP,M,20160101,0,135.89,137.28,122.75,136.6,612883750
GAZP,M,20160201,0,136.17,141.52,129.31,141.4,641312380
GAZP,M,20160301,000000,141.89,150.74,139.75,147.75,731620780,0
GAZP,M,20160401,000000,147.02,169.47,143.05,168.47,941606540,0
GAZP,M,20160501,000000,166.37,170.43,143.83,145.5,662677050,0
GAZP,M,20160601,000000,145.9,149.14,136.87,139.51,538549300,0
GAZP,M,20160701,000000,139.8500000,148.2500000,136.5400000,137.3000000,504400150
GAZP,M,20160801,000000,137.7100000,139.3700000,133.2000000,134.9500000,472488140
GAZP,M,20160901,000000,135.0100000,143.8300000,133.5700000,134.9000000,566426590
GAZP,M,20161001,000000,135.1200000,140.2300000,133.9500000,138.8400000,408654370
GAZP,M,20161101,000000,139.1500000,152.2500000,137.5500000,148.8000000,733895160
GAZP,M,20161201,000000,149.5900000,160.6200000,147.2200000,154.5500000,679855790
