<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AFLT,M,20020601,000000,10.3000000,10.8000000,8.6000000,8.8000000,590954
AFLT,M,20020701,000000,9.1900000,9.5500000,7.0100000,8.6500000,456845
AFLT,M,20020801,000000,8.7100000,9.7500000,8.2200000,9.0300000,527339
AFLT,M,20020901,000000,9.2500000,9.5000000,8.5000000,8.8100000,329955
AFLT,M,20021001,000000,8.9000000,10.9000000,5.0000000,10.2100000,1135707
AFLT,M,20021101,000000,10.2000000,10.8400000,9.5200000,10.7000000,1416113
AFLT,M,20021201,000000,10.8500000,11.4000000,10.0700000,10.8500000,2164006
AFLT,M,20030101,000000,11.1300000,11.4500000,10.5000000,10.9700000,1056637
AFLT,M,20030201,000000,11.0000000,11.5600000,10.6200000,11.1600000,1531427
AFLT,M,20030301,000000,11.1100000,11.6800000,10.5000000,10.9300000,2163020
AFLT,M,20030401,000000,10.9000000,11.5000000,9.0500000,10.5000000,2142937
AFLT,M,20030501,000000,10.6500000,11.9400000,10.1100000,11.9000000,2733172
AFLT,M,20030601,000000,12.0000000,12.5500000,10.9000000,11.0000000,2105714
AFLT,M,20030701,000000,11.1000000,11.2900000,10.6700000,11.1000000,2372416
AFLT,M,20030801,000000,10.5600000,13.8700000,10.5600000,13.8000000,2850527
AFLT,M,20030901,000000,13.8000000,16.9700000,13.1000000,15.0800000,5672902
AFLT,M,20031001,000000,15.1500000,19.8000000,14.0000000,15.6200000,6275695
AFLT,M,20031101,000000,16.0000000,17.3000000,14.7000000,16.2000000,1261849
AFLT,M,20031201,000000,15.9000000,20.3800000,15.9000000,19.9000000,4222907
AFLT,M,20040101,000000,19.9000000,24.9100000,19.9000000,24.0000000,2413651
AFLT,M,20040201,000000,23.9000000,27.8500000,23.2500000,26.1500000,2423191
AFLT,M,20040301,000000,26.6000000,26.9900000,25.0000000,26.3700000,3108372
AFLT,M,20040401,000000,26.4700000,29.7000000,25.2700000,28.7000000,3852030
AFLT,M,20040501,000000,29.0000000,31.7000000,28.0000000,29.4400000,1076238
AFLT,M,20040601,000000,29.4000000,30.0000000,28.0000000,29.4000000,829403
AFLT,M,20040701,000000,29.4500000,30.1000000,28.5100000,29.4500000,518149
AFLT,M,20040801,000000,29.7200000,34.8000000,26.5000000,29.8100000,1902088
AFLT,M,20040901,000000,30.3300000,31.4500000,29.0100000,29.9700000,1210187
AFLT,M,20041001,000000,29.9600000,35.0000000,29.9500000,33.5000000,5453583
