<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RTKM,M,20070801,000000,240.2700000,255.4000000,237.1000000,253.0500000,50174652
RTKM,M,20070901,000000,254.0000000,263.4000000,250.6100000,262.7000000,47379967
RTKM,M,20071001,000000,261.0100000,269.0000000,240.3100000,243.4900000,43338161
RTKM,M,20071101,000000,244.8800000,263.7500000,233.2000000,263.3400000,35682082
RTKM,M,20071201,000000,262.2700000,300.0000000,260.0100000,288.6200000,37265316
RTKM,M,20080101,000000,278.0000000,303.3000000,250.1000000,275.7000000,32010163
RTKM,M,20080201,000000,280.4800000,288.4700000,265.5000000,281.4600000,34989114
RTKM,M,20080301,000000,279.0000000,288.8800000,262.1800000,287.0000000,35733260
RTKM,M,20080401,000000,288.3900000,294.9900000,252.3100000,275.9600000,45352053
RTKM,M,20080501,000000,277.0000000,279.9800000,266.3300000,271.9000000,45685941
RTKM,M,20080601,000000,272.2000000,294.4000000,261.1500000,284.3000000,44821233
RTKM,M,20080701,000000,284.8900000,288.0000000,272.7000000,281.8900000,49999894
RTKM,M,20080801,000000,280.1000000,285.7500000,260.0100000,282.3900000,47753547
RTKM,M,20080901,000000,281.0100000,287.1700000,166.0000000,183.0000000,27655878
RTKM,M,20081001,000000,185.0000000,249.9900000,150.0000000,220.4000000,3872110
RTKM,M,20081101,000000,220.4000000,241.2000000,165.0000000,204.4900000,2043705
RTKM,M,20081201,000000,200.0000000,286.9900000,182.0100000,265.0000000,3320412
RTKM,M,20090101,000000,267.9700000,323.0000000,262.0000000,309.0100000,2406906
RTKM,M,20090201,000000,307.5000000,333.0000000,276.9900000,287.9900000,3403117
RTKM,M,20090301,000000,284.0000000,338.0000000,281.0100000,299.9900000,4168846
RTKM,M,20090401,000000,298.0100000,350.0500000,293.5000000,309.5000000,2811870
RTKM,M,20090501,000000,311.4400000,314.6000000,208.0000000,224.0000000,7123201
RTKM,M,20090601,000000,228.4800000,261.2000000,150.0300000,161.4500000,42791136
RTKM,M,20090701,000000,163.0000000,168.1200000,150.5400000,158.8400000,7960391
RTKM,M,20090801,000000,159.9900000,169.9000000,156.0200000,163.8300000,8487769
RTKM,M,20090901,000000,164.7000000,165.5000000,144.5100000,144.9900000,9852413
RTKM,M,20091001,000000,145.1600000,219.2000000,132.0000000,192.0000000,54806373
RTKM,M,20091101,000000,191.9800000,204.0000000,173.0100000,180.5900000,15136583
RTKM,M,20091201,000000,181.3000000,181.3000000,143.7000000,148.5300000,23797209
RTKM,M,20100101,000000,149.6000000,161.9500000,143.3100000,147.7900000,32958612
RTKM,M,20100201,000000,148.4900000,160.9000000,140.4500000,143.9900000,24291940
RTKM,M,20100301,000000,144.4000000,157.5500000,142.8700000,148.1000000,27470375
RTKM,M,20100401,000000,148.6100000,149.8000000,123.6000000,123.8100000,16358301
RTKM,M,20100501,000000,124.5000000,124.5000000,95.1300000,105.5000000,22846009
RTKM,M,20100601,000000,104.4100000,120.5000000,99.0100000,111.6000000,19597267
RTKM,M,20100701,000000,109.5500000,114.2500000,104.7300000,110.7500000,12532618
RTKM,M,20100801,000000,111.2500000,127.4500000,106.4500000,123.5000000,29084684
RTKM,M,20100901,000000,124.2900000,147.7600000,117.7000000,133.5200000,49864690
RTKM,M,20101001,000000,134.0400000,141.9700000,130.7000000,136.6200000,15412741
RTKM,M,20101101,000000,137.0000000,145.8900000,132.7700000,139.2400000,12348847
RTKM,M,20101201,000000,139.8500000,158.5000000,138.1400000,155.7500000,15223329
RTKM,M,20110101,000000,156.0000000,186.7900000,154.0000000,165.7500000,23932671
