<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AFKS,M,20110501,000000,31.7500000,31.7500000,28.9990000,31.6000000,15556500
AFKS,M,20110601,000000,31.3680000,32.0030000,29.2500000,31.2000000,20031400
AFKS,M,20110701,000000,31.2030000,40.0000000,31.0100000,32.8500000,37252100
AFKS,M,20110801,000000,33.3000000,33.7580000,22.3150000,25.7990000,88348600
AFKS,M,20110901,000000,25.7990000,27.7000000,20.0000000,20.5740000,81365000
AFKS,M,20111001,000000,20.2000000,25.6630000,19.5000000,23.6000000,68135400
AFKS,M,20111101,000000,23.4010000,26.8170000,21.7000000,26.2810000,32737600
AFKS,M,20111201,000000,26.5610000,27.3000000,22.4300000,23.3100000,15986600
AFKS,M,20120101,000000,23.3010000,27.0000000,23.3000000,25.7670000,22199700
AFKS,M,20120201,000000,25.5500000,28.9280000,25.2100000,28.1200000,40451600
AFKS,M,20120301,000000,28.0550000,29.9900000,25.4200000,25.7770000,31325100
AFKS,M,20120401,000000,25.9990000,26.5190000,23.5500000,24.5000000,34066400
AFKS,M,20120501,000000,24.7390000,24.9900000,20.9410000,23.9190000,19203100
AFKS,M,20120601,000000,24.2000000,25.6000000,22.4830000,24.8900000,17822000
AFKS,M,20120701,000000,24.6500000,27.0000000,23.5100000,26.5200000,32744600
AFKS,M,20120801,000000,25.8900000,27.7300000,25.1030000,26.1540000,26792200
AFKS,M,20120901,000000,26.0040000,28.4690000,24.2120000,24.3500000,32792100
AFKS,M,20121001,000000,24.3700000,25.4260000,22.9000000,23.4020000,36198900
AFKS,M,20121101,000000,23.4000000,25.4830000,21.4520000,24.6900000,35154800
AFKS,M,20121201,000000,24.9370000,25.9000000,23.6100000,25.4900000,29058200
AFKS,M,20130101,000000,25.6230000,26.6520000,24.6010000,26.4850000,22915600
AFKS,M,20130201,000000,26.4510000,27.1650000,24.8200000,26.6780000,28170900
AFKS,M,20130301,000000,26.5220000,27.3500000,25.1110000,25.6000000,25870800
AFKS,M,20130401,000000,25.4700000,26.8000000,23.0100000,26.4990000,21702300
AFKS,M,20130501,000000,26.4000000,28.0000000,26.0010000,26.8000000,37534700
AFKS,M,20130601,000000,26.6260000,29.7590000,25.8540000,28.1590000,42022300
AFKS,M,20130701,000000,28.1000000,29.9900000,27.1990000,29.7990000,45792000
AFKS,M,20130801,000000,29.9990000,32.4000000,29.2230000,30.2880000,34361700
AFKS,M,20130901,000000,30.4150000,34.5970000,29.6520000,34.1800000,48144800
AFKS,M,20131001,000000,34.5220000,36.5950000,31.0150000,35.7500000,63770400
AFKS,M,20131101,000000,35.7650000,39.9300000,35.7640000,39.1500000,52334100
AFKS,M,20131201,000000,39.1420000,48.5000000,37.5320000,44.8000000,82625100
AFKS,M,20140101,000000,45.7200000,49.0000000,38.7190000,41.5600000,88607800
AFKS,M,20140201,000000,41.9970000,43.9720000,38.4000000,41.0010000,62947700
AFKS,M,20140301,000000,38.7310000,39.3000000,28.9500000,35.7000000,138936700
AFKS,M,20140401,000000,35.7890000,43.0000000,35.0410000,37.1250000,88583500
AFKS,M,20140501,000000,36.9990000,43.6000000,35.9020000,43.3900000,92906400
AFKS,M,20140601,000000,43.4030000,47.3320000,42.0210000,45.6000000,116836400
AFKS,M,20140701,000000,45.5170000,48.7290000,35.9930000,39.4000000,212187500
AFKS,M,20140801,000000,39.4290000,44.6300000,36.0000000,37.7190000,98742700
AFKS,M,20140901,000000,37.8500000,37.9980000,11.7680000,13.1300000,601471200
AFKS,M,20141001,000000,13.0500000,16.7500000,12.4100000,15.9500000,479425300
AFKS,M,20141101,000000,15.8000000,15.9000000,11.6900000,12.8600000,190966700
