<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MGNT,M,20100601,000000,2664.4000000,2889.0000000,2461.0000000,2661.5100000,242355
MGNT,M,20100701,000000,2550.0000000,3089.0100000,2412.3900000,2970.0000000,110449
MGNT,M,20100801,000000,2999.3900000,3293.9300000,2900.0000000,3000.0000000,107727
MGNT,M,20100901,000000,3000.0400000,3788.9900000,2975.2800000,3590.0000000,160644
MGNT,M,20101001,000000,3599.9900000,3850.0100000,3461.0400000,3606.0000000,232965
MGNT,M,20101101,000000,3607.8900000,3684.4400000,3427.0000000,3631.0000000,183191
MGNT,M,20101201,000000,3632.0000000,4200.0000000,3631.0000000,4079.9800000,202601
MGNT,M,20110101,000000,4098.9800000,4495.9900000,3810.0000000,3902.0100000,278181
MGNT,M,20110201,000000,3915.0000000,4139.8900000,3570.0000000,3789.9900000,236694
MGNT,M,20110301,000000,3824.9000000,4088.9000000,3601.8000000,3983.4000000,327525
MGNT,M,20110401,000000,3983.4000000,4047.0000000,3572.0000000,3646.6000000,332983
MGNT,M,20110501,000000,3642.1000000,3940.0000000,3451.6000000,3930.0000000,416035
MGNT,M,20110601,000000,3928.8000000,4050.0000000,3747.5000000,3759.9000000,408289
MGNT,M,20110701,000000,3769.9000000,4144.0000000,3701.6000000,3955.0000000,514885
MGNT,M,20110801,000000,3973.1000000,4036.1000000,2810.0000000,3185.0000000,924802
MGNT,M,20110901,000000,3166.0000000,3217.3000000,2750.0000000,2765.6000000,680770
MGNT,M,20111001,000000,2701.2000000,3500.0000000,2560.0000000,3293.4000000,1010352
MGNT,M,20111101,000000,3250.1000000,3400.0000000,2645.0000000,2985.0000000,808992
MGNT,M,20111201,000000,2992.9000000,3000.0000000,2585.0000000,2826.0000000,944225
MGNT,M,20120101,000000,2799.9000000,3345.0000000,2799.9000000,3261.3000000,994323
MGNT,M,20120201,000000,3256.9000000,3691.0000000,3181.4000000,3650.0000000,1146837
MGNT,M,20120301,000000,3624.1000000,3950.0000000,3367.1000000,3647.0000000,1092288
MGNT,M,20120401,000000,3680.0000000,3860.1000000,3542.0000000,3690.0000000,850954
MGNT,M,20120501,000000,3710.0000000,3740.0000000,3207.6000000,3296.0000000,1358626
MGNT,M,20120601,000000,3328.1000000,3940.0000000,3210.0000000,3894.9000000,1174961
MGNT,M,20120701,000000,3866.0000000,4323.9000000,3560.0000000,4135.2000000,1542484
MGNT,M,20120801,000000,4151.7000000,4387.2000000,4050.0000000,4181.0000000,724896
MGNT,M,20120901,000000,4190.0000000,4700.0000000,3990.0000000,4164.9000000,1609518
MGNT,M,20121001,000000,4150.1000000,4624.6000000,4150.0000000,4460.0000000,1453688
MGNT,M,20121101,000000,4440.1000000,4723.4000000,4218.4000000,4495.0000000,1251329
MGNT,M,20121201,000000,4504.2000000,4946.9000000,4425.0000000,4786.4000000,974155
MGNT,M,20130101,000000,4935.8000000,5780.0000000,4880.0000000,5640.0000000,1225245
MGNT,M,20130201,000000,5656.1000000,5907.2000000,5612.7000000,5704.8000000,1437778
MGNT,M,20130301,000000,5680.1000000,6159.0000000,5498.0000000,5934.9000000,1105828
MGNT,M,20130401,000000,5925.0000000,6695.4000000,5886.1000000,6640.0000000,1088519
MGNT,M,20130501,000000,6530.1000000,7587.5000000,6530.0000000,7169.0000000,1362321
MGNT,M,20130601,000000,7176.0000000,7560.0000000,6750.0000000,7560.0000000,2122269
MGNT,M,20130701,000000,7482.3000000,8310.0000000,6925.0000000,8025.1000000,2171183
MGNT,M,20130801,000000,8083.0000000,8248.4000000,7250.1000000,7435.0000000,1464858
MGNT,M,20130901,000000,7440.0000000,8304.5000000,7400.4000000,8213.0000000,1728360
MGNT,M,20131001,000000,8204.8000000,8799.9000000,8140.0000000,8651.1000000,1840050
MGNT,M,20131101,000000,8647.0000000,9250.0000000,8424.0000000,9160.0000000,1536773
MGNT,M,20131201,000000,9144.7000000,9385.0000000,8421.2000000,9240.0000000,2161753
MGNT,M,20140101,000000,9230.2000000,9230.2000000,7862.0000000,8395.0000000,6230047
MGNT,M,20140201,000000,8448.9000000,8885.0000000,8184.0000000,8760.0000000,3187762
MGNT,M,20140301,000000,8499.9000000,8631.0000000,6667.3000000,8100.0000000,7030641
MGNT,M,20140401,000000,8120.3000000,8562.8000000,6565.3000000,7066.8000000,4000074
MGNT,M,20140501,000000,7045.0000000,9039.6000000,6903.0000000,8810.0000000,3364888
MGNT,M,20140601,000000,8799.9000000,9158.7000000,8711.0000000,8860.0000000,2413920
MGNT,M,20140701,000000,8843.3000000,10057.0000000,8739.0000000,9150.0000000,3591356
MGNT,M,20140801,000000,9090.0000000,9918.5000000,8505.1000000,9099.0000000,2257372
MGNT,M,20140901,000000,9199.1000000,10089.0000000,8751.2000000,9920.0000000,3154276
MGNT,M,20141001,000000,9877.9000000,11900.0000000,9591.9000000,11900.0000000,4208030
MGNT,M,20141101,000000,11810.1000000,12294.7000000,11461.1000000,11795.0000000,2726100
MGNT,M,20141201,000000,11740.0000000,12498.0000000,9213.0000000,9701.0000000,6362535
MGNT,M,20150101,000000,9755.0000000,12346.0000000,9700.0000000,10590.0000000,3325359
MGNT,M,20150201,000000,10720.0000000,12298.0000000,9951.0000000,11305.0000000,3362214
