<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NLMK,M,20100101,000000,95.5900000,104.9800000,86.4000000,94.5100000,14745000
NLMK,M,20100201,000000,93.0300000,95.1000000,82.1700000,92.3900000,13008500
NLMK,M,20100301,000000,92.9000000,103.5000000,92.4300000,101.1600000,17040900
NLMK,M,20100401,000000,101.4900000,114.0800000,101.1100000,106.3000000,12401600
NLMK,M,20100501,000000,106.7000000,108.7600000,83.0100000,93.1200000,11705000
NLMK,M,20100601,000000,92.4000000,92.7000000,79.5600000,82.0000000,12566700
NLMK,M,20100701,000000,81.2000000,97.9900000,79.5000000,94.0000000,10026700
NLMK,M,20100801,000000,95.1000000,102.4900000,86.3600000,90.0300000,18312700
NLMK,M,20100901,000000,90.8900000,110.5000000,89.5000000,109.2600000,14891600
NLMK,M,20101001,000000,109.2600000,115.1000000,102.1300000,107.0000000,13573600
NLMK,M,20101101,000000,107.7600000,127.1400000,106.7200000,117.5900000,14974200
NLMK,M,20101201,000000,117.9900000,145.9700000,116.5600000,144.5400000,16379100
NLMK,M,20110101,000000,144.5400000,151.2000000,126.5100000,128.0900000,11746500
NLMK,M,20110201,000000,129.4900000,138.4900000,120.0100000,131.5000000,17682200
NLMK,M,20110301,000000,133.3800000,134.2000000,118.5300000,125.1000000,28341680
NLMK,M,20110401,000000,125.1000000,126.6600000,103.0300000,106.7900000,31640750
NLMK,M,20110501,000000,106.3900000,108.7000000,95.7100000,103.4500000,37947170
NLMK,M,20110601,000000,103.9400000,111.6700000,98.0000000,108.3000000,40761170
NLMK,M,20110701,000000,108.5000000,114.0000000,103.2200000,103.8600000,34110410
NLMK,M,20110801,000000,105.7100000,106.8800000,75.0000000,87.4600000,102893590
NLMK,M,20110901,000000,88.9300000,89.3900000,62.0000000,66.1000000,122872080
NLMK,M,20111001,000000,64.0000000,89.9800000,56.5900000,82.0800000,139521690
NLMK,M,20111101,000000,81.2000000,82.0000000,61.5200000,73.3000000,242330000
NLMK,M,20111201,000000,74.0000000,76.3900000,61.1000000,62.8000000,174316230
NLMK,M,20120101,000000,63.3000000,75.6900000,63.3000000,74.1000000,151804570
NLMK,M,20120201,000000,73.8000000,79.6900000,69.7700000,70.1800000,162354060
NLMK,M,20120301,000000,69.8100000,72.9900000,60.9000000,61.7800000,190265040
NLMK,M,20120401,000000,62.1100000,64.7700000,59.2000000,63.5900000,156962250
NLMK,M,20120501,000000,63.9000000,64.5000000,46.5900000,52.7300000,205102690
NLMK,M,20120601,000000,52.4400000,57.8900000,49.0300000,52.5000000,131990930
NLMK,M,20120701,000000,52.4400000,56.7500000,50.0100000,53.2500000,111777670
NLMK,M,20120801,000000,53.3000000,62.5000000,52.3400000,55.8900000,134624030
NLMK,M,20120901,000000,55.8000000,69.8600000,55.5000000,62.4000000,179256760
NLMK,M,20121001,000000,61.9400000,65.8500000,57.0600000,58.9400000,141287610
NLMK,M,20121101,000000,58.7400000,63.2400000,58.3500000,62.3800000,99083810
NLMK,M,20121201,000000,62.6000000,64.3800000,60.5200000,61.2000000,71457620
NLMK,M,20130101,000000,64.0000000,68.9100000,62.8200000,63.5100000,92997270
NLMK,M,20130201,000000,63.8300000,64.9000000,57.7000000,58.8700000,85600690
NLMK,M,20130301,000000,58.4100000,58.5300000,46.6500000,49.0500000,100037990
NLMK,M,20130401,000000,48.8000000,54.9800000,45.5100000,51.7100000,138435870
NLMK,M,20130501,000000,51.3500000,53.9000000,44.4200000,44.7000000,106233880
NLMK,M,20130601,000000,44.4600000,45.2500000,40.2200000,43.2900000,89297620
NLMK,M,20130701,000000,43.3800000,49.6700000,43.3000000,47.8400000,76337020
NLMK,M,20130801,000000,48.2100000,55.3700000,47.0500000,53.4800000,77211970
NLMK,M,20130901,000000,54.0100000,57.8900000,51.7900000,52.1400000,56867520
NLMK,M,20131001,000000,52.1400000,57.5700000,51.3200000,54.9600000,67262590
NLMK,M,20131101,000000,54.9900000,55.7600000,50.0000000,53.7500000,68035010
NLMK,M,20131201,000000,53.6000000,55.9400000,51.0700000,55.1800000,58235400
NLMK,M,20140101,000000,54.7400000,56.1500000,51.5100000,51.7900000,46137400
NLMK,M,20140201,000000,51.9200000,54.0000000,47.2100000,48.1600000,51912970
NLMK,M,20140301,000000,46.0000000,46.8600000,36.0500000,44.0200000,99388860
NLMK,M,20140401,000000,44.2300000,45.0000000,40.0000000,41.0400000,62572460
NLMK,M,20140501,000000,40.7800000,52.0700000,40.1700000,47.0000000,55239980
NLMK,M,20140601,000000,47.2500000,50.3000000,44.9000000,47.3800000,46974510
NLMK,M,20140701,000000,47.2900000,50.9200000,45.8000000,47.5000000,50277020
NLMK,M,20140801,000000,47.4000000,54.7300000,46.1300000,53.2600000,43782140
NLMK,M,20140901,000000,53.4900000,57.9000000,52.0000000,57.6200000,43045440
NLMK,M,20141001,000000,57.5700000,58.3800000,47.9950000,55.0550000,105543400
NLMK,M,20141101,000000,55.1350000,62.5750000,54.9000000,60.4300000,90141590
NLMK,M,20141201,000000,60.3300000,75.4400000,54.3100000,66.7900000,109756480
NLMK,M,20150101,000000,65.2000000,92.0000000,64.6800000,91.9950000,61060750
NLMK,M,20150201,000000,92.2800000,93.6000000,80.5000000,81.1000000,40272590
NLMK,M,20150301,000000,81.6350000,87.8100000,71.2250000,77.6150000,60631010
NLMK,M,20150401,000000,77.4100000,79.1650000,65.2000000,68.2800000,72947030
NLMK,M,20150501,000000,68.4400000,76.0000000,66.5000000,73.0000000,51721220
NLMK,M,20150601,000000,73.6000000,75.9700000,70.3200000,74.6900000,53506860
NLMK,M,20150701,000000,74.7800000,80.6500000,71.8300000,79.2200000,52576500
NLMK,M,20150801,000000,79.3000000,86.3200000,77.1600000,80.6400000,46106550
NLMK,M,20150901,000000,80.3700000,83.0000000,68.5200000,75.0600000,48653800
NLMK,M,20151001,000000,74.7400000,78.9900000,69.3400000,78.2000000,62766450
NLMK,M,20151101,000000,78.1000000,79.4700000,70.0000000,70.0800000,74914530
NLMK,M,20151201,000000,70.2500000,71.4100000,57.9000000,62.6000000,112321070
NLMK,M,20160101,000000,62.9000000,67.0300000,55.5100000,65.5000000,97150870
NLMK,M,20160201,000000,65.5000000,78.1600000,65.3300000,73.6000000,103805510
NLMK,M,20160301,000000,73.8000000,85.7000000,72.6000000,83.3600000,79053260
NLMK,M,20160401,000000,82.3200000,95.8000000,82.2100000,89.2500000,79248990
NLMK,M,20160501,000000,87.3700000,88.9000000,81.7900000,85.9900000,50975470
NLMK,M,20160601,000000,85.2600000,86.4700000,75.5300000,83.0000000,61689110
NLMK,M,20160701,000000,82.8200000,96.7000000,79.5300000,95.2900000,53304040
NLMK,M,20160801,000000,95.5300000,96.2700000,89.1000000,90.0000000,43546830
NLMK,M,20160901,000000,90.5900000,92.5900000,81.3200000,82.9400000,52680300
NLMK,M,20161001,000000,82.9600000,102.6000000,82.5000000,102.5500000,56915000
NLMK,M,20161101,000000,102.6800000,124.7800000,97.7500000,117.9400000,102960500
NLMK,M,20161201,000000,117.3400000,122.1000000,108.2100000,114.9800000,104777840
NLMK,M,20170101,000000,115.0200000,119.4800000,108.3200000,118.0500000,88268390
NLMK,M,20170201,000000,118.2200000,122.0000000,117.8100000,119.1900000,13010120
