<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AKRN,M,20120501,000000,1339.1000000,1363.1000000,1022.1000000,1069.8000000,585621
AKRN,M,20120601,000000,1068.1000000,1187.7000000,1040.0000000,1165.8000000,309167
AKRN,M,20120701,000000,1170.0000000,1412.5000000,1154.1000000,1396.0000000,629588
AKRN,M,20120801,000000,1399.9000000,1443.9000000,1330.2000000,1412.5000000,333812
AKRN,M,20120901,000000,1417.0000000,1514.5000000,1365.1000000,1387.0000000,264833
AKRN,M,20121001,000000,1385.0000000,1449.0000000,1242.1000000,1275.0000000,275319
AKRN,M,20121101,000000,1272.0000000,1294.7000000,1205.0000000,1284.9000000,347834
AKRN,M,20121201,000000,1290.3000000,1414.9000000,1263.4000000,1396.5000000,260868
AKRN,M,20130101,000000,1412.4000000,1555.0000000,1409.1000000,1425.0000000,431184
AKRN,M,20130201,000000,1429.9000000,1490.2000000,1402.1000000,1433.9000000,280656
AKRN,M,20130301,000000,1430.7000000,1465.0000000,1290.8000000,1325.0000000,321571
AKRN,M,20130401,000000,1320.0000000,1344.9000000,1125.5000000,1229.0000000,366640
AKRN,M,20130501,000000,1232.1000000,1318.8000000,1148.0000000,1308.8000000,327489
AKRN,M,20130601,000000,1295.1000000,1341.8000000,1202.1000000,1245.8000000,168136
AKRN,M,20130701,000000,1240.1000000,1253.0000000,1007.0000000,1069.9000000,368029
AKRN,M,20130801,000000,1072.5000000,1122.5000000,994.7000000,1012.8000000,386465
AKRN,M,20130901,000000,1010.0000000,1078.5000000,995.0000000,1005.5000000,223435
AKRN,M,20131001,000000,1003.1000000,1014.0000000,905.5000000,964.0000000,321583
AKRN,M,20131101,000000,960.0000000,1004.5000000,949.8000000,979.6000000,255728
AKRN,M,20131201,000000,978.0000000,1169.6000000,955.6000000,1124.0000000,323176
AKRN,M,20140101,000000,1130.0000000,1178.1000000,1000.0000000,1167.7000000,261671
AKRN,M,20140201,000000,1169.0000000,1189.0000000,1080.0000000,1150.0000000,149795
AKRN,M,20140301,000000,1066.9000000,1128.9000000,968.0000000,1049.5000000,318795
AKRN,M,20140401,000000,1054.7000000,1200.0000000,1029.9000000,1188.0000000,337039
AKRN,M,20140501,000000,1184.0000000,1375.0000000,1180.0000000,1360.0000000,255825
AKRN,M,20140601,000000,1362.0000000,1389.2000000,1121.0000000,1235.0000000,474720
AKRN,M,20140701,000000,1235.0000000,1266.8000000,1100.0000000,1137.4000000,256636
AKRN,M,20140801,000000,1139.5000000,1248.0000000,1070.0000000,1144.1000000,163757
AKRN,M,20140901,000000,1144.2000000,1271.0000000,1140.0000000,1250.0000000,269265
AKRN,M,20141001,000000,1242.0000000,1348.0000000,1230.0000000,1344.0000000,278352
AKRN,M,20141101,000000,1325.0000000,1480.0000000,1303.0000000,1480.0000000,231415
AKRN,M,20141201,000000,1430.0000000,1980.0000000,1430.0000000,1799.0000000,633061
AKRN,M,20150101,000000,1800.0000000,2394.0000000,1605.0000000,2378.0000000,159276
AKRN,M,20150201,000000,2366.0000000,2599.0000000,2277.0000000,2435.0000000,421733
AKRN,M,20150301,000000,2450.0000000,2650.0000000,2156.0000000,2267.0000000,389060
AKRN,M,20150401,000000,2272.0000000,2364.0000000,2080.0000000,2262.0000000,331436
AKRN,M,20150501,000000,2251.0000000,2350.0000000,2001.0000000,2216.0000000,100954
AKRN,M,20150601,000000,2099.0000000,2307.0000000,2034.0000000,2231.0000000,116930
AKRN,M,20150701,000000,2231.0000000,2757.0000000,2225.0000000,2556.0000000,135400
AKRN,M,20150801,000000,2574.0000000,2980.0000000,2470.0000000,2817.0000000,177637
AKRN,M,20150901,000000,2776.0000000,3138.0000000,2761.0000000,3043.0000000,88659
AKRN,M,20151001,000000,3053.0000000,3167.0000000,2812.0000000,3100.0000000,114942
AKRN,M,20151101,000000,3101.0000000,3447.0000000,2911.0000000,3295.0000000,108748
AKRN,M,20151201,000000,3278.0000000,3880.0000000,3180.0000000,3779.0000000,78123
AKRN,M,20160101,000000,3792.0000000,4069.0000000,3265.0000000,3571.0000000,146392
AKRN,M,20160201,000000,3570.0000000,3780.0000000,3355.0000000,3770.0000000,160628
AKRN,M,20160301,000000,3730.0000000,3945.0000000,3635.0000000,3665.0000000,99769
AKRN,M,20160401,000000,3670.0000000,3800.0000000,3500.0000000,3550.0000000,184858
AKRN,M,20160501,000000,3530.0000000,3800.0000000,3470.0000000,3795.0000000,42326
AKRN,M,20160601,000000,3795.0000000,3900.0000000,3295.0000000,3495.0000000,88252
AKRN,M,20160701,000000,3425.0000000,3520.0000000,3260.0000000,3420.0000000,31947
AKRN,M,20160801,000000,3425.0000000,3720.0000000,3410.0000000,3665.0000000,97824
AKRN,M,20160901,000000,3665.0000000,3770.0000000,3360.0000000,3375.0000000,82877
AKRN,M,20161001,000000,3380.0000000,3395.0000000,2960.0000000,3000.0000000,128721
AKRN,M,20161101,000000,3000.0000000,3440.0000000,2900.0000000,3420.0000000,109655
AKRN,M,20161201,000000,3415.0000000,3755.0000000,3405.0000000,3575.0000000,125349
AKRN,M,20170101,000000,3580.0000000,3615.0000000,3330.0000000,3510.0000000,66844
AKRN,M,20170201,000000,3524.0000000,3554.0000000,3455.0000000,3484.0000000,7018
